,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Years_Operating,Fat_Content_Score,Outlet_Size_Score,Item_Type_Score,Location_Type_Score,Outlet_Type_Score
2631,15.7,0.030686952,253.4724,2002,1510.0344,20,2,0,1,1,1
2632,16.75,0.008191729,103.5674,1997,1629.8784,25,2,1,1,0,1
2633,10.8,0.048218142,42.2138,1999,690.4346,23,2,2,1,0,1
2634,11.8,0.107036943,220.3772,2004,4447.544,18,2,1,1,1,1
2635,12.857645184135976,0.032381325,166.1842,1985,5470.8786,37,1,2,1,2,3
2636,7.81,0.034043503,168.7158,1999,2673.8528,23,2,2,1,0,1
2637,11.1,0.036027524,177.2712,1997,3339.6528,25,2,1,1,0,1
2638,12.85,0.066132028778951,38.3164,2004,502.0132,18,1,1,1,1,1
2639,10.5,0.02498633,216.7508,2004,3038.7112,18,2,1,1,1,1
2640,6.135,0.115032406,161.0236,1997,1288.9888,25,1,1,2,0,1
2641,12.857645184135976,0.068765925,216.9166,1985,4354.332,37,1,2,1,2,3
2642,12.857645184135976,0.006727008,125.173,1985,3202.498,37,0,2,0,2,3
2643,9.3,0.016087659,249.6092,2009,5976.2208,13,1,2,1,2,2
2644,16.6,0.066132028778951,54.6614,2007,884.1824,15,1,0,1,1,1
2645,8.51,0.051936086,142.947,2004,3006.087,18,0,1,0,1,1
2646,8.645,0.1442339,95.441,2007,3282.394,15,0,0,0,1,1
2647,8.6,0.05443912,128.831,1987,1038.648,35,2,3,1,2,1
2648,12.857645184135976,0.033059299,196.4768,1985,6306.4576,37,1,2,1,2,3
2649,14.5,0.089778187,158.4604,1997,2693.8268,25,0,1,0,0,1
2650,6.65,0.053372768,149.5734,1999,2524.0478,23,1,2,1,0,1
2651,20.1,0.022406575,225.9036,1987,3643.2576,35,2,3,1,2,1
2652,15.25,0.065896556,179.266,1997,1438.128,25,2,1,1,0,1
2653,17.7,0.088305201,182.3292,2007,4195.8716,15,1,0,1,1,1
2654,7.075,0.022566975,97.3068,1997,1263.6884,25,1,1,1,0,1
2655,11.5,0.066132028778951,129.3652,1987,2066.6432,35,1,3,1,2,1
2656,5.82,0.077756427,254.533,2007,1281.665,15,2,0,1,1,1
2657,8.785,0.020609218,155.1656,1999,4016.1056,23,1,2,2,0,1
2658,5.465,0.066132028778951,129.1626,1997,3672.5528,25,2,1,1,0,1
2659,12.857645184135976,0.013066448,140.9154,1985,2127.231,37,0,2,0,2,3
2660,12.857645184135976,0.135118202,52.564,1985,2290.352,37,2,2,1,2,3
2661,15.7,0.030624844,252.2724,1997,1258.362,25,2,1,1,0,1
2662,7.39,0.092705683,251.9066,1987,4267.1122,35,0,3,0,2,1
2663,12.857645184135976,0.042941559,102.9332,1985,102.5332,37,1,1,1,0,0
2664,6.8,0.03748996,48.6034,2004,291.6204,18,1,1,1,1,1
2665,12.857645184135976,0.025795293,80.2302,1985,2139.2154,37,2,2,1,2,3
2666,11.5,0.046115083,120.2124,2004,1540.6612,18,1,1,1,1,1
2667,17.6,0.053170949,45.606,2004,1724.422,18,2,1,1,1,1
2668,7.75,0.082915017,34.9558,2004,645.1602,18,2,1,1,1,1
2669,12.857645184135976,0.082028694,148.6076,1985,3990.8052,37,1,2,1,2,3
2670,18.6,0.076975118,161.8236,1999,1611.236,23,1,2,1,0,1
2671,5.73,0.045371855,86.0882,1997,1116.5466,25,1,1,2,0,1
2672,12.15,0.028642712,149.0708,1999,1203.7664,23,0,2,0,0,1
2673,5.44,0.017047751,174.637,1987,2999.429,35,2,3,1,2,1
2674,17.7,0.042562588,165.021,2002,3425.541,20,2,0,1,1,1
2675,12.857645184135976,0.181769264,240.6196,1985,4579.3724,37,0,2,0,2,3
2676,12.1,0.016812745,180.666,1987,4134.618,35,1,3,2,2,1
2677,8.355,0.066132028778951,145.6418,1987,3384.2614,35,1,3,1,2,1
2678,6.26,0.016516867,151.1366,1998,453.4098,24,2,0,1,2,0
2679,15.75,0.134960397,101.37,1987,2097.27,35,0,3,0,2,1
2680,5.905,0.045614252,221.5456,1987,6852.4136,35,1,3,1,2,1
2681,16.0,0.099136036,210.3902,1997,1486.7314,25,0,1,0,0,1
2682,20.25,0.014222617,148.9418,1997,3531.4032,25,0,1,0,0,1
2683,5.175,0.037457098,83.4224,1999,1448.7808,23,1,2,1,0,1
2684,9.0,0.079279489,77.2644,1987,1335.5948,35,1,3,1,2,1
2685,15.6,0.045835395,168.2132,1999,2367.5848,23,2,2,1,0,1
2686,5.175,0.029616108,107.7622,2009,2011.3818,13,2,2,1,2,2
2687,12.857645184135976,0.066132028778951,175.4028,1985,6729.9064,37,0,2,0,2,3
2688,18.7,0.0576269,83.3566,1999,1860.2452,23,1,2,1,0,1
2689,17.6,0.015687045,182.6976,1997,3440.8544,25,0,1,0,0,1
2690,18.2,0.162960415,43.5086,1987,1070.6064,35,0,3,0,2,1
2691,13.15,0.024651269,179.5686,1997,1422.1488,25,0,1,0,0,1
2692,8.6,0.091195818,130.231,1998,129.831,24,2,0,1,2,0
2693,12.857645184135976,0.058542509,168.6448,1985,3408.896,37,2,2,1,2,3
2694,20.35,0.089608321,262.1594,1999,3139.9128,23,1,2,1,0,1
2695,7.39,0.067766896,140.6812,2004,3704.5112,18,0,1,0,1,1
2696,19.6,0.041355366,88.7514,1999,2656.542,23,0,2,0,0,1
2697,16.25,0.145913308,95.441,1998,193.082,24,1,0,1,2,0
2698,6.28,0.027748176,86.5198,1999,1395.5168,23,1,2,2,0,1
2699,9.395,0.159201868,226.072,1987,3621.952,35,1,3,2,2,1
2700,7.72,0.052274691,79.1986,2007,778.986,15,1,0,1,1,1
2701,12.65,0.042175992,106.4938,1987,2465.4574,35,0,3,0,2,1
2702,12.857645184135976,0.057933643,175.1738,1985,347.5476,37,1,1,1,0,0
2703,16.75,0.066132028778951,88.7856,2002,966.7416,20,1,0,1,1,1
2704,15.5,0.026280116,102.3332,1987,922.7988,35,2,3,1,2,1
2705,8.88,0.086916126,153.3682,1999,1219.7456,23,1,2,2,0,1
2706,18.25,0.075347426,126.3046,2002,747.0276,20,1,0,1,1,1
2707,8.935,0.040410039,52.9298,2007,539.298,15,1,0,1,1,1
2708,16.0,0.09911729,210.7902,2004,4460.1942,18,0,1,0,1,1
2709,19.7,0.053439522,55.093,2009,1018.674,13,1,2,1,2,2
2710,20.6,0.023448504,93.9778,2004,2816.334,18,1,1,1,1,1
2711,19.25,0.108030434,32.4558,1997,101.8674,25,0,1,0,0,1
2712,14.15,0.024404558,198.311,1997,2553.343,25,2,1,1,0,1
2713,6.63,0.010961483,58.2588,2002,343.5528,20,2,0,1,1,1
2714,11.8,0.026358005,39.6138,1997,365.5242,25,2,1,1,0,1
2715,12.857645184135976,0.03627089,85.9566,1985,169.1132,37,1,1,1,0,0
2716,12.85,0.137227848,155.563,1997,4224.501,25,1,1,1,0,1
2717,11.6,0.144832027,239.8222,2007,4063.3774,15,2,0,1,1,1
2718,12.857645184135976,0.029157849,97.0726,1985,293.6178,37,2,1,1,0,0
2719,12.15,0.058756205,161.0552,2007,3411.5592,15,2,0,1,1,1
2720,4.635,0.141108156,128.2994,1999,2698.4874,23,1,2,1,0,1
2721,19.6,0.024325592,48.5718,2009,425.4462,13,1,2,2,2,2
2722,20.2,0.121500143,95.0752,2002,2588.6304,20,2,0,1,1,1
2723,12.857645184135976,0.160653682,185.2266,1985,5901.6512,37,2,2,1,2,3
2724,9.395,0.109096371,44.6112,1997,511.3344,25,2,1,2,0,1
2725,11.395,0.069574013,232.8616,2004,2812.3392,18,2,1,1,1,1
2726,19.5,0.027458099,158.792,2009,2556.672,13,2,2,1,2,2
2727,18.35,0.092226754,184.4266,1997,3504.1054,25,2,1,1,0,1
2728,5.365,0.234733477,173.4764,1998,171.7764,24,2,0,1,2,0
2729,11.8,0.014144442,180.4344,2009,535.3032,13,2,2,1,2,2
2730,11.3,0.056754036,247.5118,2007,2470.118,15,1,0,1,1,1
2731,19.6,0.023999722,104.0964,2002,525.982,20,0,0,0,1,1
2732,14.0,0.041355366,182.0634,1999,4544.085,23,1,2,1,0,1
2733,19.7,0.024655594,84.3592,1997,743.0328,25,1,1,2,0,1
2734,12.5,0.081134826,220.0798,1997,4848.3556,25,1,1,1,0,1
2735,12.3,0.052608525,191.253,2002,2656.542,20,0,0,0,1,1
2736,7.435,0.084452363,165.2158,1997,2840.9686,25,1,1,1,0,1
2737,6.48,0.033899898,146.9076,1997,2956.152,25,1,1,1,0,1
2738,17.6,0.058042926,154.6314,1987,1861.5768,35,1,3,1,2,1
2739,8.155,0.119692888,188.453,2002,4364.319,20,1,0,1,1,1
2740,16.1,0.0343603,253.4356,1999,2797.6916,23,1,2,1,0,1
2741,15.5,0.100922503,199.0768,1999,2759.0752,23,2,2,1,0,1
2742,12.857645184135976,0.016956266,109.3228,1985,2431.5016,37,0,2,0,2,3
2743,4.785,0.092576144,121.0098,2004,2530.7058,18,1,1,1,1,1
2744,14.6,0.025742955,197.1084,1999,4761.8016,23,0,2,0,0,1
2745,6.445,0.029812714,95.4436,2009,1229.0668,13,1,2,1,2,2
2746,4.88,0.133382115,55.0298,1987,647.1576,35,2,3,1,2,1
2747,8.1,0.066132028778951,88.5198,1987,261.6594,35,2,3,1,2,1
2748,8.395,0.039484739,97.9042,2004,1686.4714,18,1,1,1,1,1
2749,10.0,0.021425341,250.175,1997,2996.1,25,0,1,0,0,1
2750,12.857645184135976,0.02624324,143.8128,1985,4458.1968,37,2,2,1,2,3
2751,12.35,0.185704641,77.1328,1987,2239.7512,35,2,3,1,2,1
2752,11.3,0.066668724,192.4478,2004,2712.4692,18,0,1,0,1,1
2753,12.857645184135976,0.149305497,119.6124,1985,592.562,37,2,1,1,0,0
2754,19.5,0.030688557,85.754,2004,2163.85,18,2,1,1,1,1
2755,19.7,0.041803291,110.3912,1999,3275.736,23,1,2,1,0,1
2756,7.75,0.082861686,32.6558,1987,679.116,35,2,3,1,2,1
2757,15.1,0.076385385,88.483,2009,988.713,13,1,2,1,2,2
2758,12.857645184135976,0.021498768,111.5228,1985,1768.3648,37,1,2,1,2,3
2759,11.1,0.033102681,116.6124,2004,1540.6612,18,0,1,0,1,1
2760,7.075,0.058676973,142.0128,2007,2588.6304,15,1,0,1,1,1
2761,7.97,0.021531416,108.4596,2004,3020.0688,18,1,1,1,1,1
2762,12.15,0.028592842,151.0708,2004,2858.9452,18,0,1,0,1,1
2763,14.1,0.067148407,200.4084,2009,3968.168,13,1,2,1,2,2
2764,12.857645184135976,0.026552056,56.2246,1985,1737.738,37,1,2,1,2,3
2765,11.1,0.060302689,175.8712,1998,175.7712,24,2,0,1,2,0
2766,12.857645184135976,0.138269873,111.686,1985,452.744,37,1,1,2,0,0
2767,7.42,0.036109859,186.5582,1998,185.7582,24,2,0,1,2,0
2768,16.35,0.020579897,52.1324,1999,934.7832,23,1,2,1,0,1
2769,19.1,0.025912378,146.8418,1999,1765.7016,23,2,2,1,0,1
2770,12.857645184135976,0.086077865,143.8102,1985,291.6204,37,2,1,1,0,0
2771,5.19,0.044432887,102.899,2009,1651.184,13,2,2,1,2,2
2772,11.8,0.115346634,200.2084,1999,4563.3932,23,1,2,2,0,1
2773,11.35,0.063226306,87.9856,1997,1494.0552,25,2,1,1,0,1
2774,15.2,0.03366718,109.6912,2002,1419.4856,20,0,0,0,1,1
2775,11.5,0.173867958,128.8652,2002,1291.652,20,1,0,1,1,1
2776,20.25,0.022936488,240.8538,2004,7931.6754,18,2,1,1,1,1
2777,10.1,0.054585372,196.5084,1987,595.2252,35,0,3,0,2,1
2778,13.1,0.020913071,120.1782,2002,2026.0294,20,1,0,1,1,1
2779,12.0,0.104230135,259.5278,1997,2603.278,25,0,1,0,0,1
2780,19.0,0.111923422,106.5622,1997,2117.244,25,1,1,1,0,1
2781,19.7,0.024756031,83.8592,2009,247.6776,13,1,2,2,2,2
2782,12.857645184135976,0.135375727,256.133,1985,256.333,37,2,1,1,0,0
2783,18.6,0.012679226,120.9414,2002,2680.5108,20,0,0,0,1,1
2784,11.5,0.173483253,129.0652,2004,3487.4604,18,1,1,1,1,1
2785,16.75,0.045138797,187.9556,2002,2816.334,20,1,0,1,1,1
2786,18.85,0.04282359,254.433,2009,2050.664,13,1,2,1,2,2
2787,6.135,0.115010655,161.5236,2004,1288.9888,18,1,1,2,1,1
2788,20.7,0.169776346,184.4266,2004,3688.532,18,1,1,1,1,1
2789,17.6,0.041608488,165.4526,2004,1644.526,18,1,1,2,1,1
2790,16.0,0.072608647,228.3668,1987,5298.4364,35,0,3,0,2,1
2791,8.92,0.130191993,176.837,2002,2117.244,20,0,0,0,1,1
2792,17.75,0.111931193,108.8912,2007,327.5736,15,0,0,0,1,1
2793,15.6,0.116913245,78.167,1997,1837.608,25,1,1,1,0,1
2794,12.857645184135976,0.13511877,232.9958,1985,934.7832,37,2,1,2,0,0
2795,17.75,0.063416566,154.6656,1998,308.9312,24,2,0,1,2,0
2796,5.73,0.075943184,85.5882,1998,171.7764,24,1,0,2,2,0
2797,5.73,0.05190652,188.1898,2002,1496.7184,20,1,0,2,1,1
2798,9.3,0.175060504,106.7964,2009,525.982,13,1,2,1,2,2
2799,20.2,0.099893424,187.6898,2004,3928.8858,18,0,1,0,1,1
2800,12.857645184135976,0.178923163,55.7298,1985,161.7894,37,1,1,1,0,0
2801,12.15,0.066132028778951,119.244,2004,2636.568,18,1,1,1,1,1
2802,21.35,0.068765205,260.4278,1987,3644.5892,35,1,3,1,2,1
2803,20.2,0.096906831,175.5028,2009,6729.9064,13,2,2,1,2,2
2804,6.57,0.096862255,193.982,2004,2316.984,18,0,1,0,1,1
2805,19.35,0.062528426,166.9184,1997,3302.368,25,2,1,1,0,1
2806,8.6,0.032621545,143.2154,1997,2127.231,25,0,1,0,0,1
2807,8.51,0.05190268,142.247,1987,2862.94,35,0,3,0,2,1
2808,12.857645184135976,0.170246782,141.5838,1985,3231.1274,37,2,2,1,2,3
2809,7.5,0.054610829,237.1906,1998,237.6906,24,1,0,1,2,0
2810,14.3,0.127517605,86.0224,2004,1022.6688,18,1,1,1,1,1
2811,15.0,0.064271703,45.506,2002,466.06,20,1,0,2,1,1
2812,14.3,0.13030659,75.7328,1987,617.8624,35,1,3,1,2,1
2813,10.195,0.187841082,112.486,1998,113.186,24,1,0,2,2,0
2814,6.825,0.046625941,154.9998,2004,3075.996,18,2,1,1,1,1
2815,12.65,0.035410748,231.401,1997,2067.309,25,1,1,1,0,1
2816,11.15,0.032250092,164.0526,2004,4769.1254,18,0,1,0,1,1
2817,19.1,0.045378573,42.4138,1999,243.6828,23,1,2,2,0,1
2818,18.85,0.0926587,131.4284,1998,263.6568,24,1,0,1,2,0
2819,19.6,0.024222321,45.5718,2004,945.436,18,1,1,2,1,1
2820,15.1,0.055518167,217.3166,2007,1306.2996,15,1,0,1,1,1
2821,12.857645184135976,0.031946638,51.6008,1985,1821.6288,37,1,2,1,2,3
2822,6.425,0.093983518,175.5712,2007,1230.3984,15,1,0,1,1,1
2823,8.88,0.098822387,209.627,2002,1887.543,20,0,0,0,1,1
2824,12.3,0.009410528,73.738,1997,1318.284,25,1,1,1,0,1
2825,12.85,0.169139066,46.406,2009,186.424,13,1,2,1,2,2
2826,11.35,0.043122189,197.9742,1987,995.371,35,2,3,1,2,1
2827,12.857645184135976,0.035769657,40.9138,1985,1380.8692,37,1,2,2,2,3
2828,19.0,0.10361083,228.372,1999,905.488,23,2,2,1,0,1
2829,10.195,0.044974051,115.5808,2004,1874.8928,18,2,1,1,1,1
2830,8.27,0.018920019,238.088,2007,6231.888,15,0,0,0,1,1
2831,14.85,0.054142088,124.1072,2007,1837.608,15,2,0,1,1,1
2832,12.857645184135976,0.066132028778951,98.241,1985,289.623,37,1,1,1,0,0
2833,18.0,0.124645538,117.2124,1999,2133.2232,23,1,2,1,0,1
2834,7.1,0.110459828,172.108,2009,2250.404,13,1,2,1,2,2
2835,8.355,0.013957308,94.0462,2002,1480.7392,20,1,0,1,1,1
2836,9.8,0.056386541,84.6908,1997,503.3448,25,2,1,1,0,1
2837,18.2,0.012273747,60.0904,2007,1113.2176,15,2,0,1,1,1
2838,12.857645184135976,0.090473389,229.7984,1985,6024.1584,37,2,2,1,2,3
2839,14.65,0.083359391,161.9552,1997,4711.2008,25,0,1,0,0,1
2840,12.857645184135976,0.112161697,154.4682,1985,152.4682,37,1,1,1,0,0
2841,9.695,0.128805815,224.0404,2009,5851.0504,13,2,2,1,2,2
2842,12.857645184135976,0.090596378,106.6938,1985,2251.0698,37,0,2,0,2,3
2843,13.85,0.056637129,233.83,2007,2796.36,15,2,0,1,1,1
2844,7.75,0.083059634,35.7558,1999,611.2044,23,2,2,1,0,1
2845,11.8,0.014115626,178.5344,2002,3390.2536,20,2,0,1,1,1
2846,12.3,0.076866235,247.146,2009,492.692,13,0,2,0,2,2
2847,16.0,0.099188598,88.9856,1987,1669.8264,35,2,3,1,2,1
2848,11.5,0.021010687,131.3942,1999,927.4594,23,0,2,0,0,1
2849,12.857645184135976,0.057143515,151.8366,1985,6196.6006,37,2,2,1,2,3
2850,7.36,0.052607932,56.3588,2007,744.3644,15,1,0,1,1,1
2851,7.64,0.070645636,91.212,1987,466.06,35,2,3,1,2,1
2852,17.75,0.014568036,158.1262,1987,4137.2812,35,1,3,1,2,1
2853,17.75,0.073524776,34.8216,1999,207.7296,23,1,2,1,0,1
2854,7.27,0.046559448,100.5384,1997,2463.46,25,0,1,0,0,1
2855,7.67,0.309390255,33.2216,1998,138.4864,24,0,0,0,2,0
2856,20.2,0.039247736,157.663,1997,1095.241,25,2,1,1,0,1
2857,16.0,0.040945898,143.1496,1997,2258.3936,25,1,1,1,0,1
2858,9.5,0.031331581,111.1228,1999,663.1368,23,1,2,1,0,1
2859,19.1,0.096929994,233.8958,2002,2103.2622,20,1,0,1,1,1
2860,15.0,0.026840766,219.8456,1997,4863.0032,25,2,1,1,0,1
2861,7.035,0.066132028778951,262.691,1987,6048.793,35,1,3,1,2,1
2862,19.75,0.041429246,117.2466,1999,2239.0854,23,1,2,1,0,1
2863,12.857645184135976,0.066132028778951,145.276,1985,5273.136,37,2,2,1,2,3
2864,12.857645184135976,0.066132028778951,196.4794,1985,5852.382,37,2,2,1,2,3
2865,11.8,0.025978802,102.5674,2002,1629.8784,20,2,0,1,1,1
2866,12.857645184135976,0.066006824,126.2704,1985,250.3408,37,2,1,1,0,0
2867,12.857645184135976,0.066132028778951,178.5318,1985,180.4318,37,2,1,1,0,0
2868,19.1,0.045492697,40.3138,2009,527.9794,13,1,2,2,2,2
2869,13.6,0.043618827,156.7946,1987,2840.3028,35,2,3,1,2,1
2870,5.34,0.005963881,99.5358,1997,1407.5012,25,2,1,1,0,1
2871,18.2,0.08982696,197.111,1987,589.233,35,1,3,1,2,1
2872,12.15,0.079431643,38.6506,1997,796.9626,25,0,1,0,0,1
2873,14.35,0.017135155,109.8228,2007,1657.842,15,0,0,0,1,1
2874,17.35,0.056005781,99.2016,1999,1518.024,23,1,2,1,0,1
2875,10.695,0.145253944,156.8972,1998,467.3916,24,2,0,1,2,0
2876,7.22,0.0383808,62.351,1999,885.514,23,2,2,1,0,1
2877,19.1,0.03856376,209.2586,1997,3165.879,25,1,1,1,0,1
2878,8.26,0.032625074,124.673,2007,1847.595,15,2,0,2,1,1
2879,12.857645184135976,0.069909188,163.2868,1985,491.3604,37,2,1,2,0,0
2880,14.0,0.037491314,164.2526,1987,1808.9786,35,2,3,1,2,1
2881,6.615,0.09234651,251.8408,2009,4506.1344,13,2,2,1,2,2
2882,14.15,0.183879453,82.9276,2002,1705.7796,20,1,0,2,1,1
2883,11.8,0.107274301,221.1772,2002,3113.2808,20,2,0,1,1,1
2884,12.857645184135976,0.047570401,125.7362,1985,3020.0688,37,2,2,1,2,3
2885,19.2,0.100640587,112.6886,2007,1779.0176,15,1,0,1,1,1
2886,18.85,0.036111038,58.1562,2002,1185.124,20,1,0,1,1,1
2887,17.0,0.140090284,265.1884,2009,6359.7216,13,2,2,1,2,2
2888,12.5,0.031225303,102.899,2007,2167.179,15,1,0,1,1,1
2889,12.857645184135976,0.086752988,98.141,1985,1737.738,37,1,2,1,2,3
2890,8.6,0.040369315,189.753,2009,2846.295,13,2,2,1,2,2
2891,9.3,0.043777415,192.9846,2004,6114.7072,18,1,1,2,1,1
2892,7.27,0.046631836,98.4384,1999,1576.6144,23,0,2,0,0,1
2893,11.8,0.076839735,34.9558,1999,373.5138,23,2,2,1,0,1
2894,16.35,0.066132028778951,198.5426,1997,1384.1982,25,1,1,1,0,1
2895,12.857645184135976,0.277459381,156.3946,1985,473.3838,37,2,1,1,0,0
2896,12.857645184135976,0.099478451,194.4452,1985,4697.8848,37,1,2,1,2,3
2897,20.0,0.034369528,43.7086,1997,892.172,25,1,1,1,0,1
2898,5.82,0.066132028778951,169.379,1987,2376.906,35,0,3,0,2,1
2899,18.75,0.01035692,208.3954,1987,2709.1402,35,0,3,0,2,1
2900,9.5,0.104488444,77.896,2004,1997.4,18,2,1,1,1,1
2901,12.857645184135976,0.028456456,43.5454,1985,755.0172,37,1,2,1,2,3
2902,10.5,0.027271252,171.6106,2004,2566.659,18,0,1,0,1,1
2903,20.5,0.036346224,72.9696,2004,596.5568,18,1,1,1,1,1
2904,12.3,0.064984487,92.5804,2007,2297.01,15,2,0,1,1,1
2905,13.1,0.044372393,180.3318,2009,2886.9088,13,2,2,1,2,2
2906,11.395,0.009934335,47.2034,2007,340.2238,15,0,0,0,1,1
2907,8.93,0.013253936,56.4614,2007,828.921,15,0,0,0,1,1
2908,18.2,0.089884775,195.111,2004,3731.809,18,1,1,1,1,1
2909,19.7,0.053178425,55.993,1987,905.488,35,1,3,1,2,1
2910,14.1,0.089660816,140.0496,2004,1411.496,18,1,1,1,1,1
2911,7.67,0.185889129,35.4216,2007,173.108,15,0,0,0,1,1
2912,12.857645184135976,0.066132028778951,78.896,1985,399.48,37,2,1,1,0,0
2913,14.15,0.024503972,195.111,2009,982.055,13,2,2,1,2,2
2914,11.6,0.143990173,239.6222,2004,2390.222,18,2,1,1,1,1
2915,18.85,0.042891098,257.633,2007,5382.993,15,1,0,1,1,1
2916,15.6,0.046023105,169.2132,2007,2536.698,15,2,0,1,1,1
2917,6.385,0.084179812,109.0596,2009,1941.4728,13,1,2,2,2,2
2918,16.1,0.025050746,97.141,2009,1448.115,13,2,2,1,2,2
2919,9.0,0.065515067,178.137,2009,1058.622,13,1,2,1,2,2
2920,12.857645184135976,0.080695806,51.3008,1985,759.012,37,2,2,1,2,3
2921,6.635,0.027222517,174.0396,2007,2093.2752,15,0,0,0,1,1
2922,12.857645184135976,0.054366282,199.6084,1985,7142.7024,37,0,2,0,2,3
2923,20.75,0.021232318,151.1024,1987,2428.8384,35,1,3,2,2,1
2924,6.63,0.104183308,166.15,1999,3828.35,23,2,2,1,0,1
2925,8.42,0.070856383,217.4192,2009,431.4384,13,0,2,0,2,2
2926,5.15,0.061272194,125.6388,1999,1733.7432,23,2,2,1,0,1
2927,12.857645184135976,0.019107027,48.4692,1985,1034.6532,37,2,2,2,2,3
2928,12.857645184135976,0.066132028778951,100.7042,1985,3174.5344,37,1,2,1,2,3
2929,15.1,0.052329172,243.1512,2004,4604.6728,18,1,1,1,1,1
2930,15.35,0.055103174,149.7734,2004,2820.9946,18,2,1,1,1,1
2931,12.857645184135976,0.015397129,194.911,1985,196.411,37,0,1,0,0,0
2932,12.85,0.033271818,196.5768,1999,5715.2272,23,1,2,1,0,1
2933,12.857645184135976,0.053971566,141.2154,1985,3119.9388,37,1,2,1,2,3
2934,7.475,0.075713578,156.4656,2004,2471.4496,18,0,1,0,1,1
2935,8.27,0.01889024,238.188,2009,3835.008,13,0,2,0,2,2
2936,12.85,0.152364317,254.0382,1999,1261.691,23,2,2,1,0,1
2937,8.365,0.039811272,191.3188,1987,2285.0256,35,2,3,1,2,1
2938,8.985,0.183774965,101.77,2002,798.96,20,1,0,1,1,1
2939,19.6,0.041283361,87.0514,2004,2125.2336,18,0,1,0,1,1
2940,16.1,0.057422821,253.7356,1998,508.6712,24,1,0,1,2,0
2941,20.2,0.011820087,151.634,1997,1990.742,25,0,1,0,0,1
2942,10.3,0.024891881,170.9422,2004,3103.9596,18,2,1,1,1,1
2943,10.8,0.138171603,191.4504,1998,575.2512,24,1,0,1,2,0
2944,16.75,0.041599644,40.9822,1998,157.1288,24,2,0,2,2,0
2945,12.857645184135976,0.0218126,194.711,1985,196.411,37,2,1,1,0,0
2946,18.2,0.161740582,38.419,1999,805.618,23,1,2,1,0,1
2947,9.395,0.100966837,86.8856,2007,2548.6824,15,2,0,1,1,1
2948,12.857645184135976,0.027183141,99.7042,1985,3868.9638,37,1,2,1,2,3
2949,12.857645184135976,0.115032648,58.0246,1985,2143.2102,37,2,2,1,2,3
2950,12.857645184135976,0.099442329,233.1642,1985,697.0926,37,1,1,2,0,0
2951,5.46,0.032308482,185.224,2009,2423.512,13,2,2,1,2,2
2952,12.65,0.063246037,159.2578,2007,2406.867,15,1,0,2,1,1
2953,16.5,0.079713576,101.3332,1997,1537.998,25,2,1,1,0,1
2954,17.35,0.014679558,73.6038,1987,739.038,35,1,3,1,2,1
2955,5.88,0.030247903,101.399,1997,2063.98,25,2,1,1,0,1
2956,12.1,0.030297819,74.767,2007,1454.773,15,1,0,1,1,1
2957,7.93,0.07113587,42.7086,1997,356.8688,25,0,1,0,0,1
2958,8.43,0.017322454,196.8768,2004,3350.3056,18,1,1,2,1,1
2959,12.857645184135976,0.039451625,39.548,1985,1358.232,37,1,2,1,2,3
2960,14.15,0.066132028778951,197.111,1999,3731.809,23,0,2,0,0,1
2961,12.857645184135976,0.114609875,197.0084,1985,3372.9428,37,1,2,2,2,3
2962,12.857645184135976,0.117442838,257.7304,1985,774.9912,37,2,1,1,0,0
2963,15.1,0.160852421,131.3942,1998,397.4826,24,2,0,1,2,0
2964,17.75,0.03048292,257.2672,1999,3068.0064,23,1,2,1,0,1
2965,12.85,0.033314389,171.6422,2009,3276.4018,13,1,2,1,2,2
2966,10.5,0.044139551,143.9128,1998,143.8128,24,2,0,1,2,0
2967,12.857645184135976,0.066132028778951,44.1428,1985,1362.2268,37,1,2,1,2,3
2968,12.857645184135976,0.071106549,60.5536,1985,2143.876,37,2,2,1,2,3
2969,12.35,0.099674817,112.2518,1987,1366.2216,35,1,3,1,2,1
2970,7.84,0.153806271,51.335,2002,1198.44,20,2,0,1,1,1
2971,6.76,0.028958563,78.396,1987,1757.712,35,2,3,1,2,1
2972,9.895,0.168780385,236.8564,2007,4767.128,15,1,0,2,1,1
2973,8.315,0.035627489,146.6444,1999,870.8664,23,2,2,1,0,1
2974,17.5,0.052657753,103.699,2009,1031.99,13,1,2,1,2,2
2975,11.6,0.009754896,223.0404,1987,2025.3636,35,2,3,1,2,1
2976,7.285,0.031151633,173.2054,1997,4902.9512,25,0,1,0,0,1
2977,20.6,0.118827682,75.0696,1998,149.1392,24,0,0,0,2,0
2978,16.1,0.034501016,255.7356,2007,2543.356,15,1,0,1,1,1
2979,11.0,0.038109194,40.948,2007,479.376,15,0,0,0,1,1
2980,17.7,0.087791917,180.6292,2004,3101.2964,18,1,1,1,1,1
2981,17.35,0.062839798,90.883,2004,1707.777,18,2,1,1,1,1
2982,12.857645184135976,0.029595637,40.9822,1985,864.2084,37,1,2,1,2,3
2983,18.2,0.090267996,194.711,2009,4910.275,13,1,2,1,2,2
2984,7.825,0.150248468,155.2288,1999,1257.0304,23,2,2,1,0,1
2985,19.35,0.082394321,48.5034,1999,243.017,23,2,2,1,0,1
2986,8.895,0.026451028,210.3954,2009,5001.4896,13,1,2,1,2,2
2987,7.475,0.01319424,217.4192,2007,4314.384,15,0,0,0,1,1
